2.350427e-01,8.012821e-02,8.012821e-02,-1.068376e-01,1.602564e-02,1.602564e-02,-8.547009e-02,-8.012821e-02,8.012821e-03,5.341880e-02,-1.602564e-02,4.006410e-02,5.341880e-02,4.006410e-02,-1.602564e-02,-8.547009e-02,8.012821e-03,-8.012821e-02,-5.876068e-02,-4.006410e-02,-4.006410e-02,-5.341880e-03,-8.012821e-03,-8.012821e-03
8.012821e-02,2.350427e-01,8.012821e-02,-1.602564e-02,5.341880e-02,4.006410e-02,-8.012821e-02,-8.547009e-02,8.012821e-03,1.602564e-02,-1.068376e-01,1.602564e-02,4.006410e-02,5.341880e-02,-1.602564e-02,-8.012821e-03,-5.341880e-03,-8.012821e-03,-4.006410e-02,-5.876068e-02,-4.006410e-02,8.012821e-03,-8.547009e-02,-8.012821e-02
8.012821e-02,8.012821e-02,2.350427e-01,-1.602564e-02,4.006410e-02,5.341880e-02,-8.012821e-03,-8.012821e-03,-5.341880e-03,4.006410e-02,-1.602564e-02,5.341880e-02,1.602564e-02,1.602564e-02,-1.068376e-01,-8.012821e-02,8.012821e-03,-8.547009e-02,-4.006410e-02,-4.006410e-02,-5.876068e-02,8.012821e-03,-8.012821e-02,-8.547009e-02
-1.068376e-01,-1.602564e-02,-1.602564e-02,2.350427e-01,-8.012821e-02,-8.012821e-02,5.341880e-02,1.602564e-02,-4.006410e-02,-8.547009e-02,8.012821e-02,-8.012821e-03,-8.547009e-02,-8.012821e-03,8.012821e-02,5.341880e-02,-4.006410e-02,1.602564e-02,-5.341880e-03,8.012821e-03,8.012821e-03,-5.876068e-02,4.006410e-02,4.006410e-02
1.602564e-02,5.341880e-02,4.006410e-02,-8.012821e-02,2.350427e-01,8.012821e-02,-1.602564e-02,-1.068376e-01,1.602564e-02,8.012821e-02,-8.547009e-02,8.012821e-03,8.012821e-03,-5.341880e-03,-8.012821e-03,-4.006410e-02,5.341880e-02,-1.602564e-02,-8.012821e-03,-8.547009e-02,-8.012821e-02,4.006410e-02,-5.876068e-02,-4.006410e-02
1.602564e-02,4.006410e-02,5.341880e-02,-8.012821e-02,8.012821e-02,2.350427e-01,-4.006410e-02,-1.602564e-02,5.341880e-02,8.012821e-03,-8.012821e-03,-5.341880e-03,8.012821e-02,8.012821e-03,-8.547009e-02,-1.602564e-02,1.602564e-02,-1.068376e-01,-8.012821e-03,-8.012821e-02,-8.547009e-02,4.006410e-02,-4.006410e-02,-5.876068e-02
-8.547009e-02,-8.012821e-02,-8.012821e-03,5.341880e-02,-1.602564e-02,-4.006410e-02,2.350427e-01,8.012821e-02,-8.012821e-02,-1.068376e-01,1.602564e-02,-1.602564e-02,-5.876068e-02,-4.006410e-02,4.006410e-02,-5.341880e-03,-8.012821e-03,8.012821e-03,5.341880e-02,4.006410e-02,1.602564e-02,-8.547009e-02,8.012821e-03,8.012821e-02
-8.012821e-02,-8.547009e-02,-8.012821e-03,1.602564e-02,-1.068376e-01,-1.602564e-02,8.012821e-02,2.350427e-01,-8.012821e-02,-1.602564e-02,5.341880e-02,-4.006410e-02,-4.006410e-02,-5.876068e-02,4.006410e-02,8.012821e-03,-8.547009e-02,8.012821e-02,4.006410e-02,5.341880e-02,1.602564e-02,-8.012821e-03,-5.341880e-03,8.012821e-03
8.012821e-03,8.012821e-03,-5.341880e-03,-4.006410e-02,1.602564e-02,5.341880e-02,-8.012821e-02,-8.012821e-02,2.350427e-01,1.602564e-02,-4.006410e-02,5.341880e-02,4.006410e-02,4.006410e-02,-5.876068e-02,-8.012821e-03,8.012821e-02,-8.547009e-02,-1.602564e-02,-1.602564e-02,-1.068376e-01,8.012821e-02,-8.012821e-03,-8.547009e-02
5.341880e-02,1.602564e-02,4.006410e-02,-8.547009e-02,8.012821e-02,8.012821e-03,-1.068376e-01,-1.602564e-02,1.602564e-02,2.350427e-01,-8.012821e-02,8.012821e-02,-5.341880e-03,8.012821e-03,-8.012821e-03,-5.876068e-02,4.006410e-02,-4.006410e-02,-8.547009e-02,-8.012821e-03,-8.012821e-02,5.341880e-02,-4.006410e-02,-1.602564e-02
-1.602564e-02,-1.068376e-01,-1.602564e-02,8.012821e-02,-8.547009e-02,-8.012821e-03,1.602564e-02,5.341880e-02,-4.006410e-02,-8.012821e-02,2.350427e-01,-8.012821e-02,-8.012821e-03,-8.547009e-02,8.012821e-02,4.006410e-02,-5.876068e-02,4.006410e-02,8.012821e-03,-5.341880e-03,8.012821e-03,-4.006410e-02,5.341880e-02,1.602564e-02
4.006410e-02,1.602564e-02,5.341880e-02,-8.012821e-03,8.012821e-03,-5.341880e-03,-1.602564e-02,-4.006410e-02,5.341880e-02,8.012821e-02,-8.012821e-02,2.350427e-01,8.012821e-03,8.012821e-02,-8.547009e-02,-4.006410e-02,4.006410e-02,-5.876068e-02,-8.012821e-02,-8.012821e-03,-8.547009e-02,1.602564e-02,-1.602564e-02,-1.068376e-01
5.341880e-02,4.006410e-02,1.602564e-02,-8.547009e-02,8.012821e-03,8.012821e-02,-5.876068e-02,-4.006410e-02,4.006410e-02,-5.341880e-03,-8.012821e-03,8.012821e-03,2.350427e-01,8.012821e-02,-8.012821e-02,-1.068376e-01,1.602564e-02,-1.602564e-02,-8.547009e-02,-8.012821e-02,-8.012821e-03,5.341880e-02,-1.602564e-02,-4.006410e-02
4.006410e-02,5.341880e-02,1.602564e-02,-8.012821e-03,-5.341880e-03,8.012821e-03,-4.006410e-02,-5.876068e-02,4.006410e-02,8.012821e-03,-8.547009e-02,8.012821e-02,8.012821e-02,2.350427e-01,-8.012821e-02,-1.602564e-02,5.341880e-02,-4.006410e-02,-8.012821e-02,-8.547009e-02,-8.012821e-03,1.602564e-02,-1.068376e-01,-1.602564e-02
-1.602564e-02,-1.602564e-02,-1.068376e-01,8.012821e-02,-8.012821e-03,-8.547009e-02,4.006410e-02,4.006410e-02,-5.876068e-02,-8.012821e-03,8.012821e-02,-8.547009e-02,-8.012821e-02,-8.012821e-02,2.350427e-01,1.602564e-02,-4.006410e-02,5.341880e-02,8.012821e-03,8.012821e-03,-5.341880e-03,-4.006410e-02,1.602564e-02,5.341880e-02
-8.547009e-02,-8.012821e-03,-8.012821e-02,5.341880e-02,-4.006410e-02,-1.602564e-02,-5.341880e-03,8.012821e-03,-8.012821e-03,-5.876068e-02,4.006410e-02,-4.006410e-02,-1.068376e-01,-1.602564e-02,1.602564e-02,2.350427e-01,-8.012821e-02,8.012821e-02,5.341880e-02,1.602564e-02,4.006410e-02,-8.547009e-02,8.012821e-02,8.012821e-03
8.012821e-03,-5.341880e-03,8.012821e-03,-4.006410e-02,5.341880e-02,1.602564e-02,-8.012821e-03,-8.547009e-02,8.012821e-02,4.006410e-02,-5.876068e-02,4.006410e-02,1.602564e-02,5.341880e-02,-4.006410e-02,-8.012821e-02,2.350427e-01,-8.012821e-02,-1.602564e-02,-1.068376e-01,-1.602564e-02,8.012821e-02,-8.547009e-02,-8.012821e-03
-8.012821e-02,-8.012821e-03,-8.547009e-02,1.602564e-02,-1.602564e-02,-1.068376e-01,8.012821e-03,8.012821e-02,-8.547009e-02,-4.006410e-02,4.006410e-02,-5.876068e-02,-1.602564e-02,-4.006410e-02,5.341880e-02,8.012821e-02,-8.012821e-02,2.350427e-01,4.006410e-02,1.602564e-02,5.341880e-02,-8.012821e-03,8.012821e-03,-5.341880e-03
-5.876068e-02,-4.006410e-02,-4.006410e-02,-5.341880e-03,-8.012821e-03,-8.012821e-03,5.341880e-02,4.006410e-02,-1.602564e-02,-8.547009e-02,8.012821e-03,-8.012821e-02,-8.547009e-02,-8.012821e-02,8.012821e-03,5.341880e-02,-1.602564e-02,4.006410e-02,2.350427e-01,8.012821e-02,8.012821e-02,-1.068376e-01,1.602564e-02,1.602564e-02
-4.006410e-02,-5.876068e-02,-4.006410e-02,8.012821e-03,-8.547009e-02,-8.012821e-02,4.006410e-02,5.341880e-02,-1.602564e-02,-8.012821e-03,-5.341880e-03,-8.012821e-03,-8.012821e-02,-8.547009e-02,8.012821e-03,1.602564e-02,-1.068376e-01,1.602564e-02,8.012821e-02,2.350427e-01,8.012821e-02,-1.602564e-02,5.341880e-02,4.006410e-02
-4.006410e-02,-4.006410e-02,-5.876068e-02,8.012821e-03,-8.012821e-02,-8.547009e-02,1.602564e-02,1.602564e-02,-1.068376e-01,-8.012821e-02,8.012821e-03,-8.547009e-02,-8.012821e-03,-8.012821e-03,-5.341880e-03,4.006410e-02,-1.602564e-02,5.341880e-02,8.012821e-02,8.012821e-02,2.350427e-01,-1.602564e-02,4.006410e-02,5.341880e-02
-5.341880e-03,8.012821e-03,8.012821e-03,-5.876068e-02,4.006410e-02,4.006410e-02,-8.547009e-02,-8.012821e-03,8.012821e-02,5.341880e-02,-4.006410e-02,1.602564e-02,5.341880e-02,1.602564e-02,-4.006410e-02,-8.547009e-02,8.012821e-02,-8.012821e-03,-1.068376e-01,-1.602564e-02,-1.602564e-02,2.350427e-01,-8.012821e-02,-8.012821e-02
-8.012821e-03,-8.547009e-02,-8.012821e-02,4.006410e-02,-5.876068e-02,-4.006410e-02,8.012821e-03,-5.341880e-03,-8.012821e-03,-4.006410e-02,5.341880e-02,-1.602564e-02,-1.602564e-02,-1.068376e-01,1.602564e-02,8.012821e-02,-8.547009e-02,8.012821e-03,1.602564e-02,5.341880e-02,4.006410e-02,-8.012821e-02,2.350427e-01,8.012821e-02
-8.012821e-03,-8.012821e-02,-8.547009e-02,4.006410e-02,-4.006410e-02,-5.876068e-02,8.012821e-02,8.012821e-03,-8.547009e-02,-1.602564e-02,1.602564e-02,-1.068376e-01,-4.006410e-02,-1.602564e-02,5.341880e-02,8.012821e-03,-8.012821e-03,-5.341880e-03,1.602564e-02,4.006410e-02,5.341880e-02,-8.012821e-02,8.012821e-02,2.350427e-01
